0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8057628257392393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6460756868227191,0.0,1.0,1.0,0.6460756868227191,1.0,1.0,0.5839399930583261,1.0,1.0,1.0,0.47594780784186175,1.0,1.0,0.9518956156837235,1.0,1.0,0.9518956156837235,0.3230378434113596
0.3067248043993228,0.486125917803401,0.0,0.5371752171594929,0.0,0.5371752171594929,1.0,0.5371752171594929,0.486125917803401,0.24306295890170046,0.4519129917502662,0.3581168114396619,0.3645944383525507,1.0,0.3581168114396619,0.24306295890170046,0.4519129917502662,0.29196999652916295,0.1946466643527753
0.8614342490969589,0.5252676782641363,1.0,0.0,0.8614342490969589,1.0,1.0,1.0,1.0,1.0,1.0,0.6460756868227191,1.0,1.0,0.6787253520005541,1.0,1.0,1.0,0.4307171245484795
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9038259835005323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6787253520005538,0.35017845217609084,1.0,0.0,0.6787253520005538,0.0,0.6787253520005538,0.0,0.6787253520005538,0.9049671360007384,0.0,0.3393626760002769,1.0,0.6787253520005538,0.3393626760002769,0.9049671360007384,0.0,1.0,0.4307171245484795
0.3230378434113595,0.0,0.914257866465344,0.7366750019374432,0.3230378434113595,1.0,0.0,0.29196999652916317,0.5532038347287739,0.9307949883539485,0.4206383478931873,0.0,0.9307949883539485,1.0,0.0,0.9307949883539485,0.4206383478931873,0.6345970771224824,0.0
1.0,1.0,1.0,0.8562523648728032,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5532038347287738,1.0,1.0,0.5708349099152021,1.0,1.0,1.0,0.6205299922359658
0.43795499479374456,0.3012753278335107,1.0,0.9822333359165911,0.16151892170567975,1.0,1.0,0.8759099895874891,0.0,1.0,0.9038259835005322,0.47594780784186175,1.0,1.0,0.7366750019374435,0.646075686822719,0.9038259835005322,0.9518956156837235,0.29196999652916295
0.19464666435277544,0.386951567902909,1.0,0.7366750019374434,0.0,1.0,1.0,0.36833750096872175,0.8562523648728034,0.0,0.36833750096872175,0.4911166679582957,1.0,1.0,0.4911166679582957,0.0,0.36833750096872175,1.0,0.3172985385612412
0.8614342490969589,0.8562523648728032,1.0,0.815062872041241,0.8614342490969589,1.0,1.0,0.6941116947409254,1.0,1.0,0.0,0.5532038347287738,1.0,1.0,0.36880255648584925,1.0,0.0,1.0,0.4307171245484795
0.9691135302340786,1.0,1.0,1.0,0.9691135302340786,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32303784341135966
0.19464666435277544,0.386951567902909,1.0,0.36833750096872164,0.0,0.7366750019374435,1.0,0.26858760857974645,0.8562523648728034,0.0,0.22595649587513317,0.0,0.0,1.0,0.0,0.0,0.22595649587513317,0.9518956156837235,0.0
0.3230378434113595,0.0,0.914257866465344,0.7366750019374432,0.3230378434113595,1.0,0.0,0.0,0.36880255648584914,0.9307949883539485,0.0,0.0,0.9307949883539485,0.0,0.0,0.9307949883539485,0.0,0.6345970771224824,0.0
0.6460756868227191,1.0,1.0,1.0,0.6460756868227191,1.0,1.0,1.0,1.0,1.0,1.0,0.5839399930583259,1.0,1.0,0.0,1.0,1.0,0.9691135302340786,0.3892933287055506
0.3892933287055507,0.386951567902909,1.0,0.7366750019374434,0.0,1.0,1.0,0.4519129917502662,1.0,1.0,0.4519129917502662,0.4911166679582957,1.0,1.0,0.4911166679582957,0.0,0.4519129917502662,1.0,0.3172985385612412
0.8614342490969589,0.8562523648728032,1.0,0.815062872041241,0.8614342490969589,1.0,1.0,0.6941116947409254,1.0,1.0,0.0,0.5532038347287738,1.0,1.0,0.36880255648584925,1.0,0.0,1.0,0.4307171245484795
0.15336240219966144,1.0,1.0,0.8057628257392393,0.0,0.8057628257392393,1.0,0.8057628257392393,1.0,0.7003569043521817,0.773903135805818,0.7162336228793238,1.0,1.0,1.0,0.7003569043521817,0.773903135805818,0.0,0.0
0.6787253520005536,1.0,1.0,1.0,0.6787253520005536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
